Id;Data;Hora;Hour;Type;Operador;Categoria;Classe;Adults;Children;Bebies;Local Recolha;GPS Recolha;Local Entrega;GPS Entrega;Duration;Distance;Price
AT033570;10/02/2024;08:30;8;;Alto da Colina;Interzone;1 - 4 Pax;2;0;0;Alto da Colina;37.0941384,-8.209068499999999;Loul?;37.1379054,-8.0201637;00:25;24;30,00
AT033605;10/02/2024;08:30;8;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;0;0;Alfagar;37.0903633,-8.2093686;Loul?;37.1379054,-8.0201637;00:32;36;30,00
AT033590;10/02/2024;08:30;8;;Alto da Colina;Interzone;1 - 4 Pax;2;0;0;Alto da Colina;37.0941384,-8.209068499999999;Loul?;37.1379054,-8.0201637;00:25;24;30,00
AT033580;10/02/2024;08:30;8;;Alto da Colina;Interzone;1 - 4 Pax;2;0;0;Alto da Colina;37.0941384,-8.209068499999999;Loul?;37.1379054,-8.0201637;00:25;24;30,00
AT033595;10/02/2024;08:30;8;;Alto da Colina;Interzone;1 - 4 Pax;4;0;0;Alto da Colina;37.0941384,-8.209068499999999;Loul?;37.1379054,-8.0201637;00:25;24;60,00
AT033582;10/02/2024;08:30;8;;Alto da Colina;Interzone;1 - 4 Pax;2;0;0;Alto da Colina;37.0941384,-8.209068499999999;Loul?;37.1379054,-8.0201637;00:25;24;30,00
AT033599;10/02/2024;08:30;8;;Alto da Colina;Interzone;1 - 4 Pax;4;0;0;Alto da Colina;37.0941384,-8.209068499999999;Loul?;37.1379054,-8.0201637;00:25;24;60,00
AT033578;10/02/2024;08:30;8;;Alto da Colina;Interzone;1 - 4 Pax;1;0;0;Alto da Colina;37.0941384,-8.209068499999999;Loul?;37.1379054,-8.0201637;00:25;24;15,00
AT033543;10/02/2024;08:55;8;Chegada;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;3;4;1;Faro Airport;37.0222849,-7.963351899999999;Alfagar;37.0903633,-8.2093686;00:35;38;123,50
AT033612;10/02/2024;09:45;9;;Alto da Colina;Interzone;1 - 4 Pax;4;0;0;Alto da Colina;37.0941384, -8.209068499999999;Loul?;37.1379054, -8.0201637;00:25;24;40,00
AT033569;10/02/2024;13:30;13;;Alto da Colina;Interzone;1 - 4 Pax;2;0;0;Loul?;37.1379054,-8.0201637;Alto da Colina;37.0941384,-8.209068499999999;00:25;24;0,00
AT033579;10/02/2024;13:30;13;;Alto da Colina;Interzone;1 - 4 Pax;1;0;0;Loul?;37.1379054,-8.0201637;Alto da Colina;37.0941384,-8.209068499999999;00:25;24;0,00
AT033608;10/02/2024;13:30;13;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;0;0;Loul?;37.1379054,-8.0201637;Alfagar;37.0903633,-8.2093686;00:32;36;0,00
AT033571;10/02/2024;13:30;13;;Alto da Colina;Interzone;1 - 4 Pax;2;0;0;Loul?;37.1379054,-8.0201637;Alto da Colina;37.0941384,-8.209068499999999;00:25;24;0,00
AT033603;10/02/2024;13:30;13;;Alto da Colina;Interzone;1 - 4 Pax;2;0;0;Loul?;37.1379054,-8.0201637;Alto da Colina;37.0941384,-8.209068499999999;00:25;24;0,00
AT033581;10/02/2024;13:30;13;;Alto da Colina;Interzone;1 - 4 Pax;2;0;0;Loul?;37.1379054,-8.0201637;Alto da Colina;37.0941384,-8.209068499999999;00:25;24;0,00
AT033583;10/02/2024;13:30;13;;Alto da Colina;Interzone;1 - 4 Pax;2;0;0;Loul?;37.1379054,-8.0201637;Alto da Colina;37.0941384,-8.209068499999999;00:25;24;0,00
AT033600;10/02/2024;13:30;13;;Alto da Colina;Interzone;1 - 4 Pax;4;0;0;Loul?;37.1379054,-8.0201637;Alto da Colina;37.0941384,-8.209068499999999;00:25;24;0,00
AT033596;10/02/2024;13:30;13;;Alto da Colina;Interzone;1 - 4 Pax;4;0;0;Loul?;37.1379054,-8.0201637;Alto da Colina;37.0941384,-8.209068499999999;00:25;24;0,00
AT033591;10/02/2024;13:30;13;;Alto da Colina;Interzone;1 - 4 Pax;2;0;0;Loul?;37.1379054,-8.0201637;Alto da Colina;37.0941384,-8.209068499999999;00:25;24;0,00
AT033527;10/02/2024;13:30;13;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;0;0;Loul?;37.1379054,-8.0201637;Alfagar;37.0903633,-8.2093686;00:32;36;0,00
AT033594;10/02/2024;13:30;13;;Alfagar Rece??o;Interzone;1 - 4 Pax;1;0;0;Loul?;37.1379054,-8.0201637;Alfagar;37.0903633,-8.2093686;00:32;36;0,00
AT033609;10/02/2024;15:10;15;;Alfa Tours & Transfers;Interzone;1 - 4 Pax;4;0;0;Loul?;37.1379054,-8.0201637;Alto da Colina;37.0941384,-8.209068499999999;00:25;24;40,00
AT033606;11/02/2024;13:00;13;;Alto da Colina;Interzone;1 - 4 Pax;2;0;0;Alto da Colina;37.0941384,-8.209068499999999;Loul?;37.1379054,-8.0201637;00:25;24;30,00
AT033620;11/02/2024;16:50;16;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;3;0;0;Alfagar;37.0903633, -8.2093686;Old Town - Albufeira;37.091608, -8.254527;00:07;4;8,00
AT033607;11/02/2024;18:00;18;;Alto da Colina;Interzone;1 - 4 Pax;2;0;0;Loul?;37.1379054,-8.0201637;Alto da Colina;37.0941384,-8.209068499999999;00:25;24;0,00
AT033626;11/02/2024;20:00;20;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;3;0;0;Old Town - Albufeira;37.091608, -8.254527;Alfagar;37.0903633, -8.2093686;00:07;4;8,00
AT033615;11/02/2024;23:20;23;Chegada;Website;Airport Transfer;Airport Transfer 4-8PAX;2;4;0;Faro Airport;37.0222868,-7.9634456;Alfagar;37.0917719,-8.208263200000001;00:35;38;65,00
AT033564;12/02/2024;10:20;10;Chegada;Alfagar Rece??o;Airport Transfer;Airport Transfer 1-3PAX;2;0;0;Faro Airport;37.0222849,-7.963351899999999;Alfagar;37.0903633,-8.2093686;00:35;38;55,00
AT033625;12/02/2024;10:25;10;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 1-3PAX;2;1;0;Faro Airport;37.0222849,-7.963351899999999;Alfagar;37.0903633,-8.2093686;00:35;38;55,00
AT033642;12/02/2024;11:00;11;;Alfagar Rece??o;Interzone;1 - 4 Pax;4;0;0;Alfagar;37.0903633,-8.2093686;Marina-Albufeira;37.0839339,-8.2708975;00:15;9;15,00
AT033644;12/02/2024;11:52;11;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;0;0;Alfagar;37.0903633, -8.2093686;Ferreiras - Esta??o Comboios;37.16802, -8.304789999999999;00:12;6;15,00
AT033647;12/02/2024;12:10;12;Partida;Alto da Colina;Airport Transfer;Airport Transfer 4-8PAX;2;2;0;Alto da Colina;37.0941384, -8.209068499999999;Faro Airport;37.02305399999999, -7.970688;00:35;38;65,00
AT033645;12/02/2024;13:00;13;;Alto da Colina;Interzone;1 - 4 Pax;1;0;0;Alto da Colina;37.0941384,-8.209068499999999;Loul?;37.1379054,-8.0201637;00:25;24;15,00
AT033613;12/02/2024;13:00;13;;Alto da Colina;Interzone;1 - 4 Pax;2;0;0;Alto da Colina;37.0941384,-8.209068499999999;Loul?;37.1379054,-8.0201637;00:25;24;30,00
AT033634;12/02/2024;13:00;13;;Alfagar Rece??o;Interzone;1 - 4 Pax;3;0;0;Alfagar;37.0903633,-8.2093686;Loul?;37.1379054,-8.0201637;00:32;36;45,00
AT033621;12/02/2024;13:00;13;;Alto da Colina;Interzone;1 - 4 Pax;2;0;0;Alto da Colina;37.0941384,-8.209068499999999;Loul?;37.1379054,-8.0201637;00:25;24;30,00
AT033597;12/02/2024;13:00;13;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;0;0;Alfagar;37.0903633,-8.2093686;Loul?;37.1379054,-8.0201637;00:32;36;30,00
AT033610;12/02/2024;13:00;13;;Alto da Colina;Interzone;1 - 4 Pax;2;0;0;Alto da Colina;37.0941384,-8.209068499999999;Loul?;37.1379054,-8.0201637;00:25;24;30,00
AT033588;12/02/2024;13:00;13;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;0;0;Alfagar;37.0903633,-8.2093686;Loul?;37.1379054,-8.0201637;00:32;36;30,00
AT033623;12/02/2024;13:00;13;;Alto da Colina;Interzone;1 - 4 Pax;2;0;0;Alto da Colina;37.0941384,-8.209068499999999;Loul?;37.1379054,-8.0201637;00:25;24;30,00
AT033556;12/02/2024;13:00;13;;Alto da Colina;Interzone;1 - 4 Pax;2;0;0;Alto da Colina;37.0941384,-8.209068499999999;Loul?;37.1379054,-8.0201637;00:25;24;30,00
AT033529;12/02/2024;13:00;13;;Alto da Colina;Interzone;1 - 4 Pax;4;0;0;Alto da Colina;37.0941384,-8.209068499999999;Loul?;37.1379054,-8.0201637;00:25;24;60,00
AT033648;12/02/2024;13:00;13;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;0;0;Alfagar;37.0903633,-8.2093686;Loul?;37.1379054,-8.0201637;00:32;36;30,00
AT033618;12/02/2024;13:00;13;;Alto da Colina;Interzone;1 - 4 Pax;2;1;0;Alto da Colina;37.0941384,-8.209068499999999;Loul?;37.1379054,-8.0201637;00:25;24;45,00
AT033643;12/02/2024;15:00;15;;Alfagar Rece??o;Interzone;1 - 4 Pax;4;0;0;Marina-Albufeira;37.0839339,-8.2708975;Alfagar;37.0903633,-8.2093686;00:15;9;15,00
AT033191;12/02/2024;16:55;16;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;3;1;0;Faro Airport;37.0222849,-7.963351899999999;Alfagar;37.0900291,-8.2093814;00:35;38;65,00
AT033218;12/02/2024;17:45;17;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 1-3PAX;2;0;0;Faro Airport;37.0222849,-7.963351899999999;Alfagar;37.091469,-8.209299999999999;00:35;38;55,00
AT033646;12/02/2024;18:00;18;;Alto da Colina;Interzone;1 - 4 Pax;1;0;0;Loul?;37.1379054,-8.0201637;Alto da Colina;37.0941384,-8.209068499999999;00:25;24;0,00
AT033589;12/02/2024;18:00;18;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;0;0;Loul?;37.1379054,-8.0201637;Alfagar;37.0903633,-8.2093686;00:32;36;0,00
AT033619;12/02/2024;18:00;18;;Alto da Colina;Interzone;1 - 4 Pax;2;1;0;Loul?;37.1379054,-8.0201637;Alto da Colina;37.0941384,-8.209068499999999;00:25;24;0,00
AT033624;12/02/2024;18:00;18;;Alto da Colina;Interzone;1 - 4 Pax;2;0;0;Loul?;37.1379054,-8.0201637;Alto da Colina;37.0941384,-8.209068499999999;00:25;24;0,00
AT033649;12/02/2024;18:00;18;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;0;0;Loul?;37.1379054,-8.0201637;Alfagar;37.0903633,-8.2093686;00:32;36;0,00
AT033530;12/02/2024;18:00;18;;Alto da Colina;Interzone;1 - 4 Pax;4;0;0;Loul?;37.1379054,-8.0201637;Alto da Colina;37.0941384,-8.209068499999999;00:25;24;0,00
AT033622;12/02/2024;18:00;18;;Alto da Colina;Interzone;1 - 4 Pax;2;0;0;Loul?;37.1379054,-8.0201637;Alto da Colina;37.0941384,-8.209068499999999;00:25;24;0,00
AT033611;12/02/2024;18:00;18;;Alto da Colina;Interzone;1 - 4 Pax;2;0;0;Loul?;37.1379054,-8.0201637;Alto da Colina;37.0941384,-8.209068499999999;00:25;24;0,00
AT033635;12/02/2024;18:00;18;;Alfagar Rece??o;Interzone;1 - 4 Pax;3;0;0;Loul?;37.1379054,-8.0201637;Alfagar;37.0903633,-8.2093686;00:32;36;0,00
AT033614;12/02/2024;18:00;18;;Alto da Colina;Interzone;1 - 4 Pax;2;0;0;Loul?;37.1379054,-8.0201637;Alto da Colina;37.0941384,-8.209068499999999;00:25;24;0,00
AT033598;12/02/2024;18:00;18;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;0;0;Loul?;37.1379054,-8.0201637;Alfagar;37.0903633,-8.2093686;00:32;36;0,00
AT033557;12/02/2024;18:00;18;;Alto da Colina;Interzone;1 - 4 Pax;2;0;0;Loul?;37.1379054,-8.0201637;Alto da Colina;37.0941384,-8.209068499999999;00:25;24;0,00
AT033656;12/02/2024;19:20;19;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 1-3PAX;2;0;0;Faro Airport;37.0222849, -7.963351899999999;Alfagar;37.0903633, -8.2093686;00:35;38;55,00
AT033445;13/02/2024;07:50;7;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 1-3PAX;2;0;0;Faro Airport;37.0222849,-7.963351899999999;Alfagar;37.0903633,-8.2093686;00:35;38;55,00
AT033663;13/02/2024;10:45;10;;Alfagar Rece??o;Interzone;Taxi 5 - 8 Pax;11;0;0;Alfagar;37.0903633,-8.2093686;Old Town - Albufeira;37.091608,-8.254527;00:07;4;18,00
AT033664;13/02/2024;11:00;11;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;0;0;Alto da Colina;37.0941384, -8.209068499999999;Old Town - Albufeira;37.091608, -8.254527;00:07;4;8,00
AT033659;13/02/2024;12:00;12;;Alfagar Rece??o;Interzone;1 - 4 Pax;3;0;0;Alfagar;37.0903633, -8.2093686;Marina-Albufeira;37.0839339, -8.2708975;00:15;9;15,00
AT033667;13/02/2024;13:50;13;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;0;0;Old Town - Albufeira;37.091608,-8.254527;Alto da Colina;37.0942268,-8.2100467;00:07;4;8,00
AT033668;13/02/2024;14:00;14;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;2;1;1;Alfagar;37.0903633, -8.2093686;Faro Airport;37.02305399999999, -7.970688;00:35;38;65,00
AT033669;13/02/2024;14:20;14;;Alfa Tours & Transfers;Interzone;Taxi 5 - 8 Pax;6;0;0;Old Town - Albufeira;37.091608, -8.254527;Alfagar;37.0903633, -8.2093686;00:07;4;10,00
AT033670;13/02/2024;14:35;14;;Alfa Tours & Transfers;Interzone;Taxi 5 - 8 Pax;5;0;0;Old Town - Albufeira;37.091608, -8.254527;Alfagar;37.0903633, -8.2093686;00:07;4;10,00
AT033592;13/02/2024;16:30;16;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 1-3PAX;1;0;0;Alfagar;37.0903633,-8.2093686;Faro Airport;37.02305399999999,-7.970688;00:35;38;55,00
AT033408;13/02/2024;17:30;17;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 1-3PAX;1;0;0;Faro Airport;37.0222849,-7.963351899999999;Alfagar;37.0903633,-8.2093686;00:35;38;55,00
AT033675;13/02/2024;17:45;17;;Alfagar Rece??o;Interzone;5 - 8 Pax;8;0;0;Alfagar;37.0903633,-8.2093686;Marina-Albufeira;37.0839339,-8.2708975;00:15;9;20,00
AT033676;13/02/2024;17:45;17;;Alfagar Rece??o;Interzone;1 - 4 Pax;3;0;0;Alfagar;37.0903633,-8.2093686;Marina-Albufeira;37.0839339,-8.2708975;00:15;9;15,00
AT033660;13/02/2024;18:00;18;;Alfagar Rece??o;Interzone;1 - 4 Pax;3;0;0;Marina-Albufeira;37.0839339,-8.2708975;Alfagar;37.0903633,-8.2093686;00:15;9;15,00
AT033678;13/02/2024;18:20;18;;Alfa Tours & Transfers;Interzone;1 - 4 Pax;3;0;0;Marina-Albufeira;37.0839339,-8.2708975;Algarve Shopping - Guia;37.1280752,-8.2789767;00:11;7,3;15,00
AT033677;13/02/2024;18:20;18;;Alfa Tours & Transfers;Interzone;5 - 8 Pax;8;0;0;Marina-Albufeira;37.0839339,-8.2708975;Algarve Shopping - Guia;37.1280752,-8.2789767;00:11;7,3;15,00
AT033680;13/02/2024;20:20;20;;Alfa Tours & Transfers;Interzone;1 - 4 Pax;3;0;0;Algarve Shopping - Guia;37.1278315,-8.2818845;Alfagar;37.0903633,-8.2093686;00:17;11;20,00
AT033679;13/02/2024;21:00;21;;Alfa Tours & Transfers;Interzone;5 - 8 Pax;8;0;0;Algarve Shopping - Guia;37.1278315,-8.2818845;Alfagar;37.0903633,-8.2093686;00:17;11;25,00
AT033666;14/02/2024;07:15;7;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 1-3PAX;2;0;0;Alfagar;37.0903633,-8.2093686;Faro Airport;37.02305399999999,-7.970688;00:35;38;55,00
AT033523;14/02/2024;10:30;10;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;2;2;0;Alfagar;37.0903633,-8.2093686;Faro Airport;37.0222849,-7.963351899999999;00:35;38;0,00
AT033685;14/02/2024;13:30;13;;Alto da Colina;Interzone;1 - 4 Pax;4;0;0;Alto da Colina;37.0941384, -8.209068499999999;Old Town - Albufeira;37.091608, -8.254527;00:07;4;8,00
AT033544;14/02/2024;15:00;15;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;3;4;1;Alfagar;37.0903633,-8.2093686;Faro Airport;37.0222849,-7.963351899999999;00:35;38;0,00
AT033689;14/02/2024;17:25;17;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;4;0;0;Old Town - Albufeira;37.091608, -8.254527;Alfagar;37.0903633, -8.2093686;00:07;4;8,00
AT033692;15/02/2024;09:45;9;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;0;0;Alfagar;37.0903633, -8.2093686;Old Town - Albufeira;37.0878126, -8.2512923;00:07;4;8,00
AT033688;15/02/2024;10:00;10;;Alto da Colina;Interzone;1 - 4 Pax;4;0;0;Alto da Colina;37.0941384, -8.209068499999999;Albufeira;37.089177, -8.2474406;00:10;4,7;12,00
AT031695;15/02/2024;11:20;11;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 1-3PAX;2;0;0;Faro Airport;37.0206047,-7.968698099999999;Alfagar;37.0179538,-7.930834000000001;00:35;38;55,00
AT033694;15/02/2024;12:15;12;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;4;0;0;Alto da Colina;37.0941384, -8.209068499999999;Old Town - Albufeira;37.0878126, -8.2512923;00:07;4;8,00
AT033698;15/02/2024;14:05;14;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;0;0;Old Town - Albufeira;37.0878126, -8.2512923;Alfagar;37.0903633, -8.2093686;00:07;4;8,00
AT033681;15/02/2024;16:45;16;Partida;Alto da Colina;Airport Transfer;Airport Transfer 1-3PAX;2;0;0;Alto da Colina;37.0941384,-8.209068499999999;Faro Airport;37.02305399999999,-7.970688;00:35;38;55,00
AT033652;15/02/2024;17:15;17;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 1-3PAX;2;1;0;Alfagar;37.0903633,-8.2093686;Faro Airport;37.02305399999999,-7.970688;00:35;38;55,00
AT033699;16/02/2024;08:20;8;;Alto da Colina;Interzone;1 - 4 Pax;2;0;0;Alto da Colina;37.0941384, -8.209068499999999;Ferreiras - Esta??o Comboios;37.16802, -8.304789999999999;00:15;6;15,00
AT033697;16/02/2024;09:10;9;;Alto da Colina;Interzone;1 - 4 Pax;2;2;0;Alto da Colina;37.0941384,-8.209068499999999;Marina-Albufeira;37.0839339,-8.2708975;00:20;8;15,00
AT033661;16/02/2024;11:30;11;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;0;0;Alfagar;37.0903633,-8.2093686;Marina-Albufeira;37.0839339,-8.2708975;00:15;9;15,00
AT033710;16/02/2024;15:55;15;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;4;0;0;Alfagar;37.0903633, -8.2093686;Old Town - Albufeira;37.0878126, -8.2512923;00:07;4;8,00
AT033712;16/02/2024;17:50;17;;Alto da Colina;Interzone;Taxi 5 - 8 Pax;5;0;0;Alto da Colina;37.0941384, -8.209068499999999;Old Town - Albufeira;37.091608, -8.254527;00:07;4;10,00
AT033700;16/02/2024;18:00;18;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 1-3PAX;2;1;0;Alfagar;37.0903633,-8.2093686;Faro Airport;37.02305399999999,-7.970688;00:35;38;55,00
AT033662;16/02/2024;18:15;18;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;0;0;Marina-Albufeira;37.0839339,-8.2708975;Alfagar;37.0903633,-8.2093686;00:15;9;15,00
AT033665;16/02/2024;19:45;19;Chegada;ADM;Airport Transfer;Airport Transfer 1-3PAX;1;0;0;Faro Airport;37.0222849,-7.963351899999999;Boliqueime;37.1288465,-8.150603499999999;00:23;28,7;0,00
AT033488;17/02/2024;06:45;6;Partida;Website;Airport Transfer;Airport Transfer 1-3PAX;3;0;0;Alfagar;37.0917719,-8.208263200000001;Faro Airport;37.0222868,-7.9634456;00:35;38;60,50
AT033192;17/02/2024;06:45;6;Partida;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;3;1;0;Alfagar;37.0900291,-8.2093814;Faro Airport;37.0222849,-7.963351899999999;00:35;38;65,00
AT033655;17/02/2024;07:00;7;Partida;Alto da Colina;Airport Transfer;Airport Transfer 1-3PAX;2;0;0;Alto da Colina;37.0941384,-8.209068499999999;Faro Airport;37.02305399999999,-7.970688;00:35;38;55,00
AT033640;17/02/2024;07:50;7;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 1-3PAX;2;0;0;Faro Airport;37.0222849,-7.963351899999999;Alfagar;37.0903633,-8.2093686;00:35;38;55,00
AT032944;17/02/2024;07:50;7;Chegada;Alfagar Rece??o;Airport Transfer;Airport Transfer 1-3PAX;2;0;0;Faro Airport;37.0206047,-7.968698099999999;Alfagar;37.0900291,-8.2093814;00:35;38;109,70
AT033690;17/02/2024;08:30;8;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;0;0;Alfagar;37.0903633,-8.2093686;Loul?;37.1379054,-8.0201637;00:32;36;30,00
AT033653;17/02/2024;08:30;8;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;0;0;Alfagar;37.0903633,-8.2093686;Loul?;37.1379054,-8.0201637;00:32;36;30,00
AT033701;17/02/2024;08:30;8;;Alto da Colina;Interzone;1 - 4 Pax;2;0;0;Alto da Colina;37.0941384,-8.209068499999999;Loul?;37.1379054,-8.0201637;00:25;24;30,00
AT033703;17/02/2024;08:30;8;;Alto da Colina;Interzone;1 - 4 Pax;2;0;0;Alto da Colina;37.0941384,-8.209068499999999;Loul?;37.1379054,-8.0201637;00:25;24;30,00
AT033695;17/02/2024;08:30;8;;Alto da Colina;Interzone;1 - 4 Pax;4;0;0;Alto da Colina;37.0941384,-8.209068499999999;Loul?;37.1379054,-8.0201637;00:25;24;60,00
AT033705;17/02/2024;08:30;8;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;0;0;Alfagar;37.0903633,-8.2093686;Loul?;37.1379054,-8.0201637;00:32;36;30,00
AT033713;17/02/2024;11:30;11;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;0;0;Alfagar;37.0903633, -8.2093686;Old Town - Albufeira;37.0878126, -8.2512923;00:07;4;8,00
AT033714;17/02/2024;11:30;11;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;0;0;Alto da Colina;37.0941384, -8.209068499999999;Old Town - Albufeira;37.0878126, -8.2512923;00:07;4;8,00
AT033654;17/02/2024;13:30;13;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;0;0;Loul?;37.1379054,-8.0201637;Alfagar;37.0903633,-8.2093686;00:32;36;0,00
AT033696;17/02/2024;13:30;13;;Alto da Colina;Interzone;1 - 4 Pax;4;0;0;Loul?;37.1379054,-8.0201637;Alto da Colina;37.0941384,-8.209068499999999;00:25;24;0,00
AT033702;17/02/2024;13:30;13;;Alto da Colina;Interzone;1 - 4 Pax;2;0;0;Loul?;37.1379054,-8.0201637;Alto da Colina;37.0941384,-8.209068499999999;00:25;24;0,00
AT033691;17/02/2024;13:30;13;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;0;0;Loul?;37.1379054,-8.0201637;Alfagar;37.0903633,-8.2093686;00:32;36;0,00
AT033706;17/02/2024;13:30;13;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;0;0;Loul?;37.1379054,-8.0201637;Alfagar;37.0903633,-8.2093686;00:32;36;0,00
AT033704;17/02/2024;13:30;13;;Alto da Colina;Interzone;1 - 4 Pax;2;0;0;Loul?;37.1379054,-8.0201637;Alto da Colina;37.0941384,-8.209068499999999;00:25;24;0,00
AT033423;17/02/2024;15:45;15;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;4;0;0;Faro Airport;37.0222849,-7.963351899999999;Alfagar;37.0903633,-8.2093686;00:35;38;65,00
AT033693;17/02/2024;18:25;18;;Alfa Tours & Transfers;Interzone;1 - 4 Pax;4;0;0;Albufeira;37.089177,-8.2474406;Alfagar;37.0903633,-8.2093686;00:09;4,4;12,00
AT033716;18/02/2024;11:23;11;;Alfagar Rece??o;Interzone;Taxi 5 - 8 Pax;8;0;0;Alfagar;37.0903633, -8.2093686;Old Town - Albufeira;37.091608, -8.254527;00:07;4;10,00
AT033265;18/02/2024;11:40;11;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 1-3PAX;2;1;0;Faro Airport;37.0222849,-7.963351899999999;Alfagar;37.091469,-8.209299999999999;00:35;38;55,00
AT033719;18/02/2024;11:50;11;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;4;0;0;Alfagar;37.0903633, -8.2093686;Old Town - Albufeira;37.091608, -8.254527;00:07;4;8,00
AT033720;18/02/2024;12:45;12;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;4;0;0;Alfagar;37.0903633,-8.2093686;Old Town - Albufeira;37.091608,-8.254527;00:07;4;8,00
AT033721;18/02/2024;13:03;13;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;0;0;Alto da Colina;37.0941384,-8.209068499999999;Oura - New Town;37.0863047,-8.2248004;00:05;2;6,00
AT033722;18/02/2024;13:20;13;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;4;0;0;Alto da Colina;37.0941384,-8.209068499999999;Old Town - Albufeira;37.091608,-8.254527;00:07;4;8,00
AT033725;18/02/2024;15:30;15;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;4;0;0;Oura - New Town;37.0863047,-8.2248004;Alto da Colina;37.0941384,-8.209068499999999;00:05;2;6,00
AT033726;18/02/2024;15:30;15;;Alfa Tours & Transfers;Interzone;Taxi 5 - 8 Pax;8;0;0;Old Town - Albufeira;37.091608, -8.254527;Alto da Colina;37.0941384, -8.209068499999999;00:07;4;10,00
AT033717;18/02/2024;17:00;17;Partida;Alto da Colina;Airport Transfer;Airport Transfer 1-3PAX;1;2;0;Alto da Colina;37.0941384,-8.209068499999999;Faro Airport;37.02305399999999,-7.970688;00:35;38;55,00
AT033724;19/02/2024;07:00;7;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;3;2;0;Alfagar;37.0903633, -8.2093686;Faro Airport;37.02305399999999, -7.970688;00:35;38;65,00
AT032677;19/02/2024;07:00;7;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 1-3PAX;2;0;1;Alfagar;37.0900291,-8.2093814;Faro Airport;37.0206047,-7.968698099999999;00:35;38;0,00
AT033723;19/02/2024;08:15;8;;Alto da Colina;Interzone;1 - 4 Pax;2;0;0;Alto da Colina;37.0941384, -8.209068499999999;Ferreiras - Esta??o Comboios;37.16802, -8.304789999999999;00:15;6;15,00
AT033371;19/02/2024;10:35;10;Chegada;Website;Airport Transfer;Airport Transfer 1-3PAX;2;1;0;Faro Airport;37.0222868,-7.9634456;Alfagar;37.09055250000001,-8.2092174;00:35;38;55,00
